predict,pollution
75.97408,68.00000324007135
79.2385,70.9999982642475
86.09211,87.99999722279598
82.54315,84.000001388602
69.88091,83.00000057858416
52.55252,66.00000162003568
43.32222,26.9999996528495
32.284145,24.00000092573467
27.904634,21.999999305698996
22.185728,23.000000115716833
18.623085,26.9999996528495
20.024397,23.000000115716833
19.99492,17.000000810017838
16.599237,17.000000810017838
16.4393,16.0
16.802544,16.0
19.954811,19.999999537132663
18.965563,19.999999537132663
21.114956,17.999999768566333
21.833267,24.999999884283167
21.878738,26.000000694301004
22.872696,26.9999996528495
23.569708,28.000000462867337
24.945839,15.000000115716833
26.243496,24.00000092573467
26.794197,13.000000347150502
25.996347,13.000000347150502
20.71809,13.000000347150502
16.90824,17.000000810017838
13.072736,19.999999537132663
11.615823,26.9999996528495
11.001994,19.999999537132663
9.71503,15.000000115716833
12.216676,21.0000003471505
15.919644,21.0000003471505
19.018057,37.000000347150504
21.751862,26.000000694301004
22.457819,15.000000115716833
29.335125,8.999999884283167
26.585678,10.999999652849498
23.61989,10.999999652849498
22.099049,16.0
20.858387,13.000000347150502
21.283396,15.000000115716833
20.008991,21.0000003471505
20.057367,24.00000092573467
20.553709,21.999999305698996
23.491562,21.999999305698996
24.645515,21.999999305698996
23.474232,19.00000057858417
19.311625,23.000000115716833
14.565021,24.999999884283167
11.04551,24.999999884283167
10.108786,30.999999189982162
9.954002,24.999999884283167
9.582761,21.999999305698996
10.522596,21.999999305698996
10.459528,15.000000115716833
10.120902,16.0
8.942034,10.999999652849498
8.461067,10.999999652849498
8.782807,12.000000462867336
7.9786477,10.999999652849498
7.996511,12.000000462867336
8.371634,26.9999996528495
7.8105345,28.000000462867337
8.106029,34.000001620035675
8.033659,33.00000081001784
8.375662,35.999999537132666
8.683895,26.000000694301004
9.242861,48.999998958548495
9.586138,52.00000138860201
9.517944,47.000001041451505
8.751525,47.000001041451505
8.415298,38.99999826424749
12.3674,58.999999652849496
19.04845,76.00000231433668
22.943792,96.00000370293868
25.642792,95.00000289292085
18.156752,68.00000324007135
27.409922,65.00000081001784
63.626648,75.00000150431885
70.358795,257.00000081001787
71.146164,173.9999928255563
60.826366,163.99999953713265
54.933838,160.99999710707914
47.62992,137.00000729016054
45.057594,92.00000046286733
49.072647,64.0
51.57699,86.99999641277815
53.993706,86.99999641277815
51.310734,84.000001388602
50.337334,95.00000289292085
57.239906,78.99999733851281
54.27335,75.00000150431885
62.19118,78.99999733851281
63.285652,86.00000300863768
65.324486,71.99999907426533
63.654434,88.99999803281382
58.91488,94.00000208290301
52.8242,68.99999664421182
51.433315,48.999998958548495
44.160595,33.00000081001784
37.908848,26.9999996528495
34.388153,19.999999537132663
27.313025,35.999999537132666
20.000341,37.000000347150504
22.17139,30.000000231433667
22.736073,17.999999768566333
26.687197,21.0000003471505
27.63909,13.000000347150502
26.057579,23.000000115716833
27.245304,26.000000694301004
22.706717,26.9999996528495
22.828499,30.000000231433667
23.851606,28.000000462867337
23.207975,26.000000694301004
21.180632,26.000000694301004
22.365513,30.999999189982162
23.266838,34.99999872711483
28.781403,35.999999537132666
32.95429,37.000000347150504
36.0426,64.0
40.219097,83.00000057858416
52.275272,90.9999996528495
62.77515,89.99999884283166
62.16437,102.00000115716834
66.06985,94.00000208290301
71.33403,86.99999641277815
63.92223,140.99999571847715
59.30286,210.9999931727068
58.367615,242.000003471505
50.034554,271.0000121502676
46.970623,248.99999432987514
51.43133,199.99999907426533
60.082314,147.00000057858418
65.5935,114.00000347150502
74.82395,102.00000115716834
72.84181,107.999998611398
70.28272,135.00000567012486
69.04988,120.00000092573467
68.72432,148.00000138860202
76.40398,126.99999918998216
82.85227,128.0
91.68767,139.9999949084593
97.68527,148.00000138860202
108.54857,150.0000030086377
118.14768,154.00000624870904
116.71473,196.99999664421182
96.0446,234.99999780138015
89.55214,261.0000040500892
77.960815,269.0000105302319
71.054474,266.0000081001784
68.05219,263.0000056701249
60.732075,241.00000266148717
58.813984,205.00000312435452
59.432552,159.9999962970613
63.80673,150.0000030086377
76.829666,148.00000138860202
81.11228,208.00000555440803
86.18777,209.00000636442587
79.5489,183.00000011571683
75.90648,160.99999710707914
76.224106,181.999999305699
83.131065,229.99999375129096
89.75295,170.00000439723968
96.54118,172.00000601727535
106.9792,154.00000624870904
109.256065,166.00000115716833
117.13702,176.9999952556098
128.79778,191.00000659585953
130.97607,211.99999398272465
131.36815,249.99999513989297
128.19574,268.00000972021405
111.28901,316.9999901640691
119.95889,290.9999987271148
106.013596,312.99998692399777
96.92584,281.9999914369543
93.798904,281.9999914369543
80.665764,303.00000844732887
83.453186,348.99998646113045
76.44836,407.0000038186555
78.70996,360.9999961813445
83.18459,233.9999969913623
77.04317,149.00000219861985
77.463905,147.00000057858418
62.622974,184.00000092573467
82.36023,160.99999710707914
96.34966,137.00000729016054
107.336044,145.99999976856634
121.13717,143.99999814853066
123.04069,154.00000624870904
128.83632,173.0000068272932
127.27572,188.00000416580602
129.55513,203.00000150431885
132.90382,232.99999618134447
132.03545,408.00000462867337
135.12936,434.9999968756455
137.6613,403.00000057858415
136.64516,359.99999537132663
135.92575,401.99999976856634
134.5978,357.99999375129096
133.6752,383.00001400173693
134.25037,332.00000231433665
136.46594,274.0000145803211
137.15839,256.0
138.07483,302.00000763731106
139.18909,330.000000694301
131.63477,367.0000010414515
129.55777,297.00000358722184
125.375404,331.00000150431885
118.2292,322.99999502417614
110.00489,339.00000798446155
106.3519,301.0000068272932
106.856384,310.00001411745376
111.67838,305.00001006736454
118.32009,312.99998692399777
121.94414,336.000005554408
125.71696,356.99999294127315
126.801506,485.0000077530279
121.03239,425.99998958548497
111.618774,403.00000057858415
103.58885,374.00000671157636
88.72795,333.0000031243545
85.92645,343.0000112245329
77.99716,363.999998611398
92.433556,388.9999892383344
103.57324,368.00000185146934
92.273674,267.00000891019624
88.26055,70.9999982642475
76.138435,80.99999895854849
63.550987,51.00000057858417
51.892273,48.999998958548495
36.189857,43.99999861139799
25.056986,44.99999942141583
15.935907,34.99999872711483
13.18966,28.99999942141583
11.318432,26.9999996528495
12.328801,28.99999942141583
16.235994,16.0
20.001705,23.000000115716833
20.626434,28.000000462867337
27.343685,21.999999305698996
30.97292,10.999999652849498
37.481262,24.999999884283167
36.79403,16.0
24.049046,19.999999537132663
20.18789,19.999999537132663
15.010202,17.999999768566333
12.819455,17.999999768566333
12.115215,17.000000810017838
11.256282,17.000000810017838
11.486931,17.000000810017838
9.387394,15.000000115716833
8.650805,19.00000057858417
7.370951,16.0
6.8140883,17.999999768566333
6.3505993,17.999999768566333
6.3562274,17.999999768566333
6.9780545,26.000000694301004
7.9664135,26.000000694301004
11.90166,24.999999884283167
16.610672,24.00000092573467
20.39404,15.000000115716833
19.754526,17.000000810017838
19.543785,15.000000115716833
26.705002,21.0000003471505
42.22926,39.999999074265325
43.125015,51.00000057858417
39.52333,44.99999942141583
35.576977,61.00000127288517
37.98664,71.99999907426533
38.311256,38.00000115716834
38.441067,34.99999872711483
38.467255,28.99999942141583
31.625347,26.000000694301004
28.066765,17.999999768566333
18.918522,15.000000115716833
17.604216,15.000000115716833
17.02324,21.999999305698996
18.060387,21.0000003471505
20.63464,19.00000057858417
20.853855,21.999999305698996
18.615355,24.999999884283167
16.727715,21.999999305698996
15.664438,26.000000694301004
14.761662,32.0
15.224766,30.000000231433667
14.252789,32.0
14.930219,30.000000231433667
14.187084,32.0
14.269378,37.000000347150504
13.5548,48.999998958548495
12.732895,47.000001041451505
12.240315,38.99999826424749
11.06841,34.99999872711483
11.214157,48.00000185146934
11.392669,48.999998958548495
10.968785,24.00000092573467
14.3062,23.000000115716833
19.570713,19.999999537132663
17.493542,19.00000057858417
18.126566,16.0
15.3998995,21.999999305698996
25.561949,24.00000092573467
42.257313,24.00000092573467
38.429867,40.99999988428316
37.912315,23.000000115716833
35.14302,19.00000057858417
34.252213,15.000000115716833
31.19397,19.00000057858417
27.50931,17.000000810017838
24.63728,17.000000810017838
23.249271,21.999999305698996
21.416641,0.0
21.271517,0.0
23.226402,0.0
23.144938,0.0
23.089155,0.0
28.411198,0.0
32.376392,0.0
33.121426,0.0
37.064816,0.0
56.90208,0.0
114.52064,0.0
103.676,0.0
112.463875,0.0
108.0327,0.0
101.03083,0.0
91.65893,0.0
86.74869,0.0
103.99881,0.0
98.98032,0.0
114.064995,0.0
116.69103,0.0
88.25741,0.0
62.68616,0.0
35.667507,0.0
23.755537,0.0
23.091408,0.0
23.873882,0.0
19.109385,0.0
12.8346815,0.0
9.9698515,0.0
7.438789,0.0
5.382473,0.0
4.8310313,0.0
5.650862,0.0
6.4599395,0.0
8.312149,0.0
10.689318,0.0
11.455352,0.0
11.74895,0.0
11.691125,0.0
11.147505,0.0
10.326104,0.0
8.830798,0.0
7.624262,0.0
6.771727,0.0
5.991266,0.0
5.875705,0.0
6.0350494,0.0
6.6907067,0.0
11.662686,0.0
21.892633,0.0
32.805725,0.0
30.247587,0.0
23.083113,0.0
32.786293,0.0
59.98725,0.0
57.116528,0.0
62.600876,0.0
65.97834,0.0
79.716896,0.0
80.0216,0.0
79.33822,0.0
69.819176,0.0
62.62857,0.0
58.878117,0.0
59.350048,0.0
58.96595,0.0
72.43167,87.99999722279598
76.70966,85.00000219861984
79.472084,89.99999884283166
84.264725,126.99999918998216
67.74674,143.99999814853066
65.164406,203.00000150431885
77.00673,198.9999982642475
95.87361,230.9999945613088
117.96351,274.0000145803211
125.18003,340.00000879447936
121.586586,298.0000043972397
125.28265,268.00000972021405
126.13599,299.0000052072575
127.52239,300.0000060172754
127.80604,240.00000185146934
124.40135,212.99999479274248
127.268105,171.00000520725752
119.76106,153.0000054386912
113.55242,153.0000054386912
110.141304,139.9999949084593
106.597176,147.00000057858418
91.44218,157.99999467702563
93.04643,153.0000054386912
102.9989,154.00000624870904
102.37681,142.99999733851283
101.40601,89.99999884283166
106.56471,55.00000011571684
103.09636,52.00000138860201
69.71093,40.99999988428316
46.759495,28.99999942141583
34.11316,37.000000347150504
25.88677,48.999998958548495
24.10856,56.000000925734675
28.200958,38.00000115716834
26.288673,37.000000347150504
23.032337,28.000000462867337
19.27347,19.999999537132663
18.550419,21.999999305698996
19.7856,26.9999996528495
23.863632,34.000001620035675
24.00784,26.9999996528495
26.576435,32.0
27.392326,28.000000462867337
36.637825,28.000000462867337
56.251904,17.999999768566333
51.15432,17.000000810017838
44.637444,16.0
32.774593,17.999999768566333
26.735455,16.0
20.12636,12.000000462867336
15.140101,13.000000347150502
12.086777,23.000000115716833
10.147119,21.0000003471505
9.65214,13.000000347150502
9.895111,14.000000231433669
12.648676,23.000000115716833
17.225952,16.0
19.274567,24.999999884283167
22.539846,19.999999537132663
25.299307,24.999999884283167
24.25422,19.00000057858417
21.89678,24.00000092573467
18.998741,24.999999884283167
28.530077,19.999999537132663
45.991505,24.00000092573467
51.256344,17.000000810017838
59.341133,9.999999768566331
67.2001,10.999999652849498
66.2635,16.0
60.170086,19.999999537132663
37.369286,13.000000347150502
24.603687,12.000000462867336
18.140963,12.000000462867336
13.961382,12.000000462867336
16.561409,12.000000462867336
18.67869,30.999999189982162
22.253862,35.999999537132666
23.710005,42.000000694301
22.52631,52.00000138860201
24.779354,26.000000694301004
25.13451,24.00000092573467
25.53674,24.999999884283167
24.782257,43.00000150431884
21.772036,47.000001041451505
19.988167,61.00000127288517
18.50791,66.00000162003568
18.085419,65.00000081001784
23.049875,69.99999745422966
31.339422,35.999999537132666
35.968037,37.000000347150504
35.055958,21.999999305698996
34.33605,24.00000092573467
50.24556,28.99999942141583
77.097435,34.99999872711483
81.79442,34.99999872711483
71.59368,33.00000081001784
49.174076,32.0
31.840385,24.999999884283167
24.19986,16.0
19.295895,26.000000694301004
18.350342,32.0
21.962011,35.999999537132666
24.016075,37.000000347150504
24.712435,44.99999942141583
21.740576,70.9999982642475
22.233007,67.00000243005351
24.161764,68.99999664421182
23.091852,94.00000208290301
21.92036,85.00000219861984
20.515524,34.99999872711483
20.239788,26.000000694301004
18.713081,24.00000092573467
21.14929,19.999999537132663
21.49464,16.0
19.206432,17.999999768566333
18.588694,19.00000057858417
15.049631,21.999999305698996
12.61529,17.000000810017838
10.755527,17.999999768566333
9.84875,10.999999652849498
9.92355,10.999999652849498
8.683006,16.0
14.690357,17.999999768566333
19.938606,17.000000810017838
23.164015,19.00000057858417
30.558842,26.000000694301004
27.782675,24.00000092573467
39.750484,53.999999305699
72.38656,70.9999982642475
90.62836,129.00000081001784
104.38625,144.9999989585485
114.343994,101.0000003471505
120.534004,65.00000081001784
122.950096,69.99999745422966
121.84547,67.00000243005351
120.292274,76.00000231433668
92.634346,76.00000231433668
94.51073,68.00000324007135
99.344635,72.99999988428317
114.13017,72.99999988428317
116.281136,64.0
110.920815,52.99999849568116
111.15389,71.99999907426533
109.16995,77.99999652849498
119.484764,71.99999907426533
122.509384,56.000000925734675
111.178246,53.999999305699
89.27178,39.999999074265325
63.443367,48.999998958548495
56.509777,62.99999918998216
66.13813,66.00000162003568
84.00976,64.0
104.89439,62.99999918998216
102.85611,65.00000081001784
90.09733,64.0
73.887314,64.0
53.56049,61.999998379964325
49.310703,56.000000925734675
51.831512,86.99999641277815
54.231583,71.99999907426533
53.43607,104.00000277720402
57.270035,96.99999710707915
60.105625,96.00000370293868
73.39269,86.00000300863768
98.03068,85.00000219861984
108.0335,92.00000046286733
98.21029,55.00000011571684
66.168076,35.999999537132666
38.422787,26.9999996528495
20.165167,24.999999884283167
16.10254,28.000000462867337
16.76738,32.0
23.502018,34.99999872711483
30.635567,43.00000150431884
39.533314,69.99999745422966
39.736027,83.00000057858416
42.685642,66.00000162003568
43.961525,69.99999745422966
56.463505,79.99999814853065
53.929924,87.99999722279598
46.00786,68.99999664421182
42.169807,70.9999982642475
40.405373,61.999998379964325
36.95284,72.99999988428317
38.53444,106.99999780138016
61.839226,94.00000208290301
63.915863,121.0000017357525
70.355774,132.00000324007135
67.77654,160.99999710707914
55.41211,120.00000092573467
48.81486,71.99999907426533
46.04468,57.99999884283166
41.65978,34.000001620035675
35.03762,14.000000231433669
30.619808,17.000000810017838
23.118927,15.000000115716833
19.079258,23.000000115716833
19.141083,34.000001620035675
21.435394,96.00000370293868
24.57211,86.99999641277815
29.821632,86.99999641277815
32.279938,95.00000289292085
36.130463,105.00000358722185
27.02064,114.00000347150502
24.762617,103.00000196718618
26.001768,98.99999872711483
25.849741,102.00000115716834
37.069527,104.00000277720402
44.007114,77.99999652849498
52.945892,33.00000081001784
58.34344,28.99999942141583
63.48638,26.9999996528495
60.902794,26.9999996528495
64.9177,26.000000694301004
54.838062,33.00000081001784
50.321545,28.99999942141583
43.959187,30.999999189982162
34.005154,28.000000462867337
32.544064,28.000000462867337
27.14497,61.00000127288517
32.510468,64.0
33.781555,79.99999814853065
37.31339,90.9999996528495
45.46246,78.99999733851281
41.637413,48.00000185146934
39.656815,58.999999652849496
40.310604,81.99999976856633
39.42557,62.99999918998216
38.28652,48.00000185146934
42.082268,53.999999305699
53.22758,42.000000694301
58.49953,47.000001041451505
56.95407,86.99999641277815
67.18594,105.00000358722185
72.92298,89.99999884283166
85.72558,101.0000003471505
97.36116,125.99999837996432
91.3201,114.00000347150502
66.510796,103.00000196718618
44.83906,114.00000347150502
40.402763,99.99999953713267
55.347588,71.99999907426533
71.7085,68.00000324007135
93.5932,71.99999907426533
102.037735,70.9999982642475
97.390816,79.99999814853065
99.9456,69.99999745422966
109.504486,62.99999918998216
92.090576,67.00000243005351
85.73429,61.999998379964325
71.9276,68.99999664421182
64.596016,57.99999884283166
69.41369,51.00000057858417
70.509346,51.00000057858417
77.57508,53.999999305699
75.53133,44.99999942141583
73.63803,47.000001041451505
74.529785,85.00000219861984
68.29427,77.99999652849498
65.11713,68.00000324007135
58.57676,64.0
52.862354,65.00000081001784
52.185337,79.99999814853065
52.239132,74.00000069430101
61.221306,93.00000127288517
71.5504,77.00000312435452
88.274,67.00000243005351
105.06188,84.000001388602
95.80634,77.00000312435452
80.59902,83.00000057858416
75.60269,81.99999976856633
76.888885,99.99999953713267
80.06313,189.00000497582386
88.96215,98.99999872711483
97.83315,70.9999982642475
95.597404,43.00000150431884
94.31945,64.0
93.23991,68.00000324007135
88.183586,68.99999664421182
78.102264,65.00000081001784
76.408714,70.9999982642475
80.15858,77.00000312435452
90.634315,80.99999895854849
101.73803,87.99999722279598
118.26241,89.99999884283166
137.15329,92.00000046286733
136.94173,87.99999722279598
134.07912,79.99999814853065
135.2866,99.99999953713267
133.26888,105.00000358722185
128.9336,117.99999930569899
130.03098,124.99999756994649
131.37239,140.99999571847715
129.81467,152.00000462867337
132.97295,163.99999953713265
129.51904,147.00000057858418
122.65961,161.99999791709698
113.76737,156.9999938670078
102.45584,155.99999305698995
109.826645,159.9999962970613
112.56457,177.99999606562764
119.86756,187.00000335578818
123.40603,180.99999849568115
122.61843,185.0000017357525
119.10503,196.99999664421182
115.56158,179.99999768566332
120.499405,172.00000601727535
122.46895,166.00000115716833
119.62731,136.0000064801427
120.78293,133.0000040500892
119.37694,139.9999949084593
110.46737,158.99999548704346
109.24362,169.00000358722184
111.07906,170.00000439723968
113.515686,184.00000092573467
112.24667,162.99999872711481
115.29517,139.9999949084593
115.505325,143.99999814853066
115.742966,166.00000115716833
110.52155,195.99999583419398
99.75391,227.0000061329922
89.98565,210.0000071744437
85.2354,232.99999618134447
81.815155,258.0000016200357
89.60904,246.99999270983946
104.795685,229.99999375129096
102.53526,273.00001377030327
95.35008,252.9999975699465
99.37274,253.99999837996432
98.29113,241.00000266148717
101.09891,228.99999294127312
112.39198,198.9999982642475
118.402534,192.99999340414047
121.16024,207.0000047443902
105.65586,175.99999444559197
64.30719,90.9999996528495
31.57872,57.99999884283166
17.01687,38.99999826424749
13.8021555,49.99999976856633
18.892275,51.00000057858417
50.344326,48.999998958548495
103.15149,53.999999305699
120.20927,153.0000054386912
128.25987,180.99999849568115
129.53229,180.99999849568115
128.88232,181.999999305699
128.17091,155.99999305698995
119.38419,26.9999996528495
60.381332,16.0
23.096592,21.999999305698996
11.542623,21.0000003471505
9.185303,6.000000231433668
11.186696,8.0
16.181843,8.0
17.277231,8.0
18.015507,9.999999768566331
15.175887,8.999999884283167
15.5715685,19.999999537132663
13.853553,14.000000231433669
13.466047,16.0
12.38159,14.000000231433669
11.411598,9.999999768566331
12.431951,7.000000115716834
13.849405,8.0
15.788056,12.000000462867336
19.369568,15.000000115716833
21.76306,8.0
30.392239,10.999999652849498
31.42924,17.999999768566333
25.93473,16.0
19.365658,10.999999652849498
18.174053,9.999999768566331
17.65176,10.999999652849498
15.756982,9.999999768566331
13.503758,9.999999768566331
12.92924,12.000000462867336
11.875946,12.000000462867336
11.985257,9.999999768566331
11.08888,9.999999768566331
13.24553,8.999999884283167
15.724958,8.999999884283167
14.580395,10.999999652849498
16.103636,12.000000462867336
15.490489,12.000000462867336
20.484716,12.000000462867336
22.525894,21.0000003471505
19.845026,17.999999768566333
21.22249,13.000000347150502
20.384115,17.999999768566333
23.50732,17.000000810017838
23.676975,19.00000057858417
25.254694,21.999999305698996
29.93903,19.999999537132663
29.484812,24.00000092573467
30.814463,19.00000057858417
31.52285,13.000000347150502
28.964,17.000000810017838
24.879986,21.999999305698996
21.932535,16.0
19.34821,16.0
18.771736,10.999999652849498
18.76916,9.999999768566331
21.00209,8.999999884283167
20.636566,10.999999652849498
20.193932,14.000000231433669
20.960352,21.0000003471505
22.510845,26.000000694301004
23.788803,21.0000003471505
23.456932,19.00000057858417
23.840675,13.000000347150502
25.164223,13.000000347150502
25.03625,13.000000347150502
27.756369,13.000000347150502
29.187126,10.999999652849498
30.635063,19.00000057858417
33.91228,21.999999305698996
37.32586,49.99999976856633
41.795334,57.99999884283166
47.406948,60.000000462867334
57.08711,68.99999664421182
60.576195,107.999998611398
65.159485,51.00000057858417
62.833477,53.999999305699
53.788116,38.00000115716834
45.88892,26.9999996528495
38.699944,23.000000115716833
43.02726,26.9999996528495
39.1166,28.000000462867337
37.697132,24.00000092573467
42.07581,26.000000694301004
43.998318,23.000000115716833
45.47644,37.000000347150504
46.463024,46.00000023143367
44.059547,48.999998958548495
42.91152,52.99999849568116
43.66976,57.00000173575251
45.799694,51.00000057858417
49.789032,64.0
49.30937,99.99999953713267
55.134922,113.00000266148719
68.68756,136.0000064801427
73.29804,212.99999479274248
76.69352,259.00000243005354
82.08959,267.00000891019624
83.14081,350.9999880811661
82.84522,980.0000236062341
80.98286,0.0
81.53649,598.9999816010234
77.32633,38.99999826424749
65.61367,7.000000115716834
52.510277,8.0
42.565754,7.000000115716834
36.78662,7.000000115716834
24.922585,7.000000115716834
20.266806,16.0
15.77283,19.00000057858417
16.365004,15.000000115716833
15.208236,21.0000003471505
15.313429,17.999999768566333
18.171297,16.0
20.475206,15.000000115716833
22.815523,16.0
23.558037,16.0
24.884666,21.0000003471505
26.712378,35.999999537132666
24.345875,51.00000057858417
24.940151,67.00000243005351
24.703636,46.00000023143367
24.033909,44.99999942141583
27.51864,26.9999996528495
25.46508,24.00000092573467
26.13706,17.999999768566333
23.40909,15.000000115716833
23.425028,17.000000810017838
24.776037,10.999999652849498
24.307957,16.0
26.191063,16.0
27.114723,38.99999826424749
25.287664,24.999999884283167
22.908897,17.000000810017838
20.266302,8.0
19.108112,10.999999652849498
19.60478,14.000000231433669
20.354284,15.000000115716833
21.723572,15.000000115716833
21.856995,13.000000347150502
19.592337,13.000000347150502
20.016724,26.000000694301004
24.389568,49.99999976856633
29.46455,72.99999988428317
37.650562,96.00000370293868
40.016087,115.99999768566332
46.44833,145.99999976856634
47.731174,113.00000266148719
49.42357,90.9999996528495
50.917183,69.99999745422966
40.942802,65.00000081001784
39.474865,51.00000057858417
39.764645,28.99999942141583
38.70101,30.000000231433667
42.23551,26.000000694301004
40.250767,26.000000694301004
42.754543,24.00000092573467
35.541515,21.0000003471505
34.064754,24.00000092573467
37.430313,38.99999826424749
35.59795,78.99999733851281
35.866455,98.99999872711483
49.453663,117.99999930569899
66.81669,139.9999949084593
88.52829,158.99999548704346
103.150894,160.99999710707914
109.62212,167.00000196718617
106.69419,177.99999606562764
99.64919,192.00000740587737
99.12533,197.99999745422966
93.62741,207.0000047443902
87.710945,236.99999942141582
87.85838,246.99999270983946
100.23541,227.0000061329922
104.42764,175.99999444559197
108.439255,113.00000266148719
120.81548,46.00000023143367
108.403854,17.999999768566333
80.862465,13.000000347150502
38.22893,21.999999305698996
15.915764,15.000000115716833
8.88258,17.999999768566333
5.7210107,17.999999768566333
6.514121,12.000000462867336
6.6672745,10.999999652849498
8.278497,10.999999652849498
